"TIMESTAMP","FORECAST"
"20131103 19:00",0.87675735258086
"20131103 20:00",0.883024496568598
"20131103 21:00",0.889613524526924
"20131103 22:00",0.91562239761825
"20131103 23:00",0.891355613678646
"20131104 0:00",0.825703391555108
"20131104 1:00",0.78309039811412
"20131104 2:00",0.669857800944782
"20131104 3:00",0.567760550034745
"20131104 4:00",0.448829153672129
"20131104 5:00",0.368497182350244
"20131104 6:00",0.35839043812282
"20131104 7:00",0.360052400354576
"20131104 8:00",0.383675643142279
"20131104 9:00",0.246055338209095
"20131104 10:00",0.336666096387776
"20131104 11:00",0.399452222567625
"20131104 12:00",0.460946196991204
"20131104 13:00",0.506359977044238
"20131104 14:00",0.57459827596899
"20131104 15:00",0.587560814983014
"20131104 16:00",0.658864301498154
"20131104 17:00",0.683504580026891
"20131104 18:00",0.682323774692416
"20131104 19:00",0.650749166610331
"20131104 20:00",0.608385578760276
"20131104 21:00",0.698916970688921
"20131104 22:00",0.797373350775156
"20131104 23:00",0.813560619800175
"20131105 0:00",0.687038587610823
"20131105 1:00",0.451413813315864
"20131105 2:00",0.321806013504773
"20131105 3:00",0.178901929274912
"20131105 4:00",0.117122778840649
"20131105 5:00",0.0629183263358356
"20131105 6:00",0.0335229491838892
"20131105 7:00",0.0337243509208333
"20131105 8:00",0.075117940924867
"20131105 9:00",0.168332596284001
"20131105 10:00",0.314283613378574
"20131105 11:00",0.298376165857766
"20131105 12:00",0.278942278592171
"20131105 13:00",0.292555019820006
"20131105 14:00",0.304169487267371
"20131105 15:00",0.306919160386822
"20131105 16:00",0.259035001521016
"20131105 17:00",0.233674719048358
"20131105 18:00",0.254556788024991
"20131105 19:00",0.295641167868984
"20131105 20:00",0.322788631604561
"20131105 21:00",0.411149818750341
"20131105 22:00",0.440032907838366
"20131105 23:00",0.50556921656154
"20131106 0:00",0.499681440251773
"20131106 1:00",0.356907934661358
"20131106 2:00",0.269213889999979
"20131106 3:00",0.185089332871184
"20131106 4:00",0.159398440927082
"20131106 5:00",0.161720707652385
"20131106 6:00",0.155095304429562
"20131106 7:00",0.140023812101263
"20131106 8:00",0.0709364300294931
"20131106 9:00",0.0716571272698543
"20131106 10:00",0.0395723514419593
"20131106 11:00",0.183954417210219
"20131106 12:00",0.153693521749497
"20131106 13:00",0.353867382429013
"20131106 14:00",0.464230623974227
"20131106 15:00",0.546772174579599
"20131106 16:00",0.473105208049543
"20131106 17:00",0.351573349801753
"20131106 18:00",0.139389136213273
"20131106 19:00",0.098029201455276
"20131106 20:00",0.117183437961066
"20131106 21:00",0.185307263244927
"20131106 22:00",0.0467742672215621
"20131106 23:00",0.0335224664175856
"20131107 0:00",0.160848338369419
"20131107 1:00",0.350537981163374
"20131107 2:00",0.433479904095224
"20131107 3:00",0.322944317768374
"20131107 4:00",0.379295726423112
"20131107 5:00",0.511993367711735
"20131107 6:00",0.682151514370409
"20131107 7:00",0.887824080771242
"20131107 8:00",0.824640875895875
"20131107 9:00",0.406456715923754
"20131107 10:00",0.0355121721494133
"20131107 11:00",0.019992626008447
"20131107 12:00",0.353225119369081
"20131107 13:00",0.368859839933418
"20131107 14:00",0.441093215786564
"20131107 15:00",0.153257990800272
"20131107 16:00",0.653748965693902
"20131107 17:00",0.732274281831117
"20131107 18:00",0.796787961365959
"20131107 19:00",0.737290007109031
"20131107 20:00",0.788258426535035
"20131107 21:00",0.783432897898489
"20131107 22:00",0.871603233828451
"20131107 23:00",0.886726382546886
"20131108 0:00",0.897261200740531
"20131108 1:00",0.888598291486821
"20131108 2:00",0.888038592758287
"20131108 3:00",0.888606129434248
"20131108 4:00",0.905564103420393
"20131108 5:00",0.911099522096997
"20131108 6:00",0.884874390163236
"20131108 7:00",0.869190604280356
"20131108 8:00",0.798427258042852
"20131108 9:00",0.683017301290874
"20131108 10:00",0.577434493050855
"20131108 11:00",0.457960021812621
"20131108 12:00",0.361475575265317
"20131108 13:00",0.3501308227899
"20131108 14:00",0.317161749487464
"20131108 15:00",0.180396464340054
"20131108 16:00",0.12490821762533
"20131108 17:00",0.130324244214053
"20131108 18:00",0.157362448264456
"20131108 19:00",0.122513792189958
"20131108 20:00",0.113763051976232
"20131108 21:00",0.21862769043945
"20131108 22:00",0.394561333799374
"20131108 23:00",0.460900008554735
"20131109 0:00",0.425198400649913
"20131109 1:00",0.42302375415077
"20131109 2:00",0.457194532372425
"20131109 3:00",0.509284947197559
"20131109 4:00",0.589414516240053
"20131109 5:00",0.636937234474284
"20131109 6:00",0.651149882706009
"20131109 7:00",0.670698162543784
"20131109 8:00",0.685104828592391
"20131109 9:00",0.674624075274178
"20131109 10:00",0.465660226909507
"20131109 11:00",0.394270223367972
"20131109 12:00",0.353601513650038
"20131109 13:00",0.353596424407953
"20131109 14:00",0.462354376124358
"20131109 15:00",0.450802377189116
"20131109 16:00",0.366896793134182
"20131109 17:00",0.354345860129793
"20131109 18:00",0.353934525908656
"20131109 19:00",0.353610973483606
"20131109 20:00",0.356127923771983
"20131109 21:00",0.4537665899592
"20131109 22:00",0.578129938136484
"20131109 23:00",0.574828383037145
"20131110 0:00",0.482972060112069
"20131110 1:00",0.579680989448316
"20131110 2:00",0.569555707550673
"20131110 3:00",0.523641433045866
"20131110 4:00",0.524551622129422
"20131110 5:00",0.575205832497015
"20131110 6:00",0.587945007697507
"20131110 7:00",0.599634929264344
"20131110 8:00",0.579924480746554
"20131110 9:00",0.366115267926449
"20131110 10:00",0.334556043053656
"20131110 11:00",0.370996833561117
"20131110 12:00",0.563985152888828
"20131110 13:00",0.455433986223344
"20131110 14:00",0.376248580113193
"20131110 15:00",0.353569457790404
"20131110 16:00",0.323160724301617
"20131110 17:00",0.238084900249032
"20131110 18:00",0.168561512342108
"20131110 19:00",0.125755593897216
"20131110 20:00",0.139249714340728
"20131110 21:00",0.210168773129381
"20131110 22:00",0.265485596138121
"20131110 23:00",0.389834055843307
"20131111 0:00",0.442728551402463
"20131111 1:00",0.355503839495529
"20131111 2:00",0.356228610152921
"20131111 3:00",0.431615297495226
"20131111 4:00",0.46166486866926
"20131111 5:00",0.473387737293082
"20131111 6:00",0.487213117901593
"20131111 7:00",0.525459892843989
"20131111 8:00",0.461865572045891
"20131111 9:00",0.248977819506683
"20131111 10:00",0.160923198146315
"20131111 11:00",0.353603578335001
"20131111 12:00",0.373157569691345
"20131111 13:00",0.226777099802255
"20131111 14:00",0.142144985457185
"20131111 15:00",0.0762878467210143
"20131111 16:00",0.0456604723203791
"20131111 17:00",0.0434754958904975
"20131111 18:00",0.0442528486853825
"20131111 19:00",0.0417063619770095
"20131111 20:00",0.0383386053607743
"20131111 21:00",0.0856690974679569
"20131111 22:00",0.134139234966668
"20131111 23:00",0.313242534735047
"20131112 0:00",0.358860533344132
"20131112 1:00",0.423770850464826
"20131112 2:00",0.449237590927228
"20131112 3:00",0.47161861525107
"20131112 4:00",0.499192263404624
"20131112 5:00",0.543665799914795
"20131112 6:00",0.581246953161611
"20131112 7:00",0.59644426620894
"20131112 8:00",0.670650678469239
"20131112 9:00",0.668523714509595
"20131112 10:00",0.574288648290285
"20131112 11:00",0.445805892949953
"20131112 12:00",0.353615745228719
"20131112 13:00",0.268624561299201
"20131112 14:00",0.191411686103788
"20131112 15:00",0.141726765450646
"20131112 16:00",0.11435186747008
"20131112 17:00",0.0976833083644531
"20131112 18:00",0.0849816189742369
"20131112 19:00",0.061766057178975
"20131112 20:00",0.0380895581828765
"20131112 21:00",0.158084890174352
"20131112 22:00",0.0634318067902919
"20131112 23:00",0.0336162727049013
"20131113 0:00",0.0335130146631966
"20131113 1:00",0.025017511236668
"20131113 2:00",0.0337751257438387
"20131113 3:00",0.0417022106396289
"20131113 4:00",0.138816635464578
"20131113 5:00",0.2313187944494
"20131113 6:00",0.331803075623551
"20131113 7:00",0.353526275134584
"20131113 8:00",0.35936738801927
"20131113 9:00",0.359308562444866
"20131113 10:00",0.520427422417337
"20131113 11:00",0.470084775895678
"20131113 12:00",0.353601582985978
"20131113 13:00",0.261779850881781
"20131113 14:00",0.311981599130613
"20131113 15:00",0.376628100067681
"20131113 16:00",0.367004150735936
"20131113 17:00",0.35361001268495
"20131113 18:00",0.348911469984864
"20131113 19:00",0.351510893509753
"20131113 20:00",0.353622370075514
"20131113 21:00",0.37555744388566
"20131113 22:00",0.353798089953225
"20131113 23:00",0.207681049840537
"20131114 0:00",0.0498968565337385
"20131114 1:00",0.0336968627685558
"20131114 2:00",0.169078938211828
"20131114 3:00",0.415042980944881
"20131114 4:00",0.513324637250416
"20131114 5:00",0.474564641374471
"20131114 6:00",0.398789639373749
"20131114 7:00",0.352007721125608
"20131114 8:00",0.2572557114875
"20131114 9:00",0.0925757423283542
"20131114 10:00",0.121392055871598
"20131114 11:00",0.223100412895316
"20131114 12:00",0.564519137380099
"20131114 13:00",0.650159289001976
"20131114 14:00",0.654083583079942
"20131114 15:00",0.611218299756643
"20131114 16:00",0.525669861714024
"20131114 17:00",0.458570664007332
"20131114 18:00",0.517866436332423
"20131114 19:00",0.5509216503384
"20131114 20:00",0.54725922806024
"20131114 21:00",0.602366353256502
"20131114 22:00",0.677071302439382
"20131114 23:00",0.701117656556825
"20131115 0:00",0.682435273468658
"20131115 1:00",0.473727390911948
"20131115 2:00",0.25378325697991
"20131115 3:00",0.0336877914619088
"20131115 4:00",0.0302042437327779
"20131115 5:00",0.0225349285640621
"20131115 6:00",0.0325077459801597
"20131115 7:00",0.0334336816088949
"20131115 8:00",0.0344738550655129
"20131115 9:00",0.0336679837662969
"20131115 10:00",0.0335967082836705
"20131115 11:00",0.0467331619792662
"20131115 12:00",0.171217959637152
"20131115 13:00",0.460417647800911
"20131115 14:00",0.747899215540445
"20131115 15:00",0.729591790454225
"20131115 16:00",0.690993922734126
"20131115 17:00",0.681106403881141
"20131115 18:00",0.659012200958824
"20131115 19:00",0.651808720193957
"20131115 20:00",0.66066714618739
"20131115 21:00",0.64600490996926
"20131115 22:00",0.67850172609579
"20131115 23:00",0.597027118450825
"20131116 0:00",0.490629558156462
"20131116 1:00",0.258595899181147
"20131116 2:00",0.145276543694856
"20131116 3:00",0.158033675555987
"20131116 4:00",0.20622609885334
"20131116 5:00",0.342092167946863
"20131116 6:00",0.410246862276283
"20131116 7:00",0.464458097616642
"20131116 8:00",0.506788706240383
"20131116 9:00",0.427329917228334
"20131116 10:00",0.353710225945685
"20131116 11:00",0.35438604580039
"20131116 12:00",0.450755846871411
"20131116 13:00",0.429891787591413
"20131116 14:00",0.360720688200706
"20131116 15:00",0.344453433366144
"20131116 16:00",0.246797440344473
"20131116 17:00",0.214168122518612
"20131116 18:00",0.221431047412516
"20131116 19:00",0.228267235084648
"20131116 20:00",0.258029187384292
"20131116 21:00",0.353765506607693
"20131116 22:00",0.436529216145742
"20131116 23:00",0.453254605740952
"20131117 0:00",0.363958250257007
"20131117 1:00",0.224620771429004
"20131117 2:00",0.208120239977487
"20131117 3:00",0.174481902713459
"20131117 4:00",0.133370313568751
"20131117 5:00",0.118965485461029
"20131117 6:00",0.126196507317338
"20131117 7:00",0.143385516692437
"20131117 8:00",0.170104738694874
"20131117 9:00",0.0683074796377874
"20131117 10:00",0.129255804255614
"20131117 11:00",0.190303200461674
"20131117 12:00",0.172662096466648
"20131117 13:00",0.141279948594191
"20131117 14:00",0.131550098248511
"20131117 15:00",0.113672540235801
"20131117 16:00",0.092757225305821
"20131117 17:00",0.065450697895459
"20131117 18:00",0.073355449387966
"20131117 19:00",0.122527290629585
"20131117 20:00",0.117671962824494
"20131117 21:00",0.181858305254111
"20131117 22:00",0.221628524187672
"20131117 23:00",0.375636246282097
"20131118 0:00",0.330074617786798
"20131118 1:00",0.275969371911998
"20131118 2:00",0.218495238427468
"20131118 3:00",0.188832690949825
"20131118 4:00",0.170354022125691
"20131118 5:00",0.149343385742489
"20131118 6:00",0.132487799793487
"20131118 7:00",0.137001955372059
"20131118 8:00",0.177050071217985
"20131118 9:00",0.166980436795588
"20131118 10:00",0.160656270283855
"20131118 11:00",0.147952576357849
"20131118 12:00",0.0224272361850592
"20131118 13:00",0.170724770067409
"20131118 14:00",0.133707594948828
"20131118 15:00",0.150587064492937
"20131118 16:00",0.2306284123909
"20131118 17:00",0.308206275684897
"20131118 18:00",0.329163986177913
"20131118 19:00",0.335870372532091
"20131118 20:00",0.338566190765179
"20131118 21:00",0.386853780451027
"20131118 22:00",0.446233957711719
"20131118 23:00",0.587868042012892
"20131119 0:00",0.694757813202499
"20131119 1:00",0.62908755983239
"20131119 2:00",0.560408181050441
"20131119 3:00",0.460294363087669
"20131119 4:00",0.455835586838764
"20131119 5:00",0.436352595436324
"20131119 6:00",0.408009076454214
"20131119 7:00",0.403943256619948
"20131119 8:00",0.324139594921001
"20131119 9:00",0.0580511546798433
"20131119 10:00",0.46399180160856
"20131119 11:00",0.362302353470953
"20131119 12:00",0.357399077674456
"20131119 13:00",0.507926893542441
"20131119 14:00",0.579568579424533
"20131119 15:00",0.352760150241873
"20131119 16:00",0.43596822359975
"20131119 17:00",0.421794475420137
"20131119 18:00",0.353586405142863
"20131119 19:00",0.217974213294574
"20131119 20:00",0.323945117194164
"20131119 21:00",0.204285736231789
"20131119 22:00",0.338832586319595
"20131119 23:00",0.353656036508996
"20131120 0:00",0.449805019152506
"20131120 1:00",0.110666024030861
"20131120 2:00",0.110287166990782
"20131120 3:00",0.284627306060647
"20131120 4:00",0.474271473253692
"20131120 5:00",0.580762288933444
"20131120 6:00",0.57506439710529
"20131120 7:00",0.580557928806349
"20131120 8:00",0.596063343066375
"20131120 9:00",0.813334660231905
"20131120 10:00",0.777901139048851
"20131120 11:00",0.619609639650367
"20131120 12:00",0.475645257312658
"20131120 13:00",0.374462693623727
"20131120 14:00",0.354355451415405
"20131120 15:00",0.353598772460933
"20131120 16:00",0.328077761603886
"20131120 17:00",0.177000285728797
"20131120 18:00",0.187325581238385
"20131120 19:00",0.192647469584191
"20131120 20:00",0.248207433940988
"20131120 21:00",0.356047792344974
"20131120 22:00",0.351215875583489
"20131120 23:00",0.309797937224716
"20131121 0:00",0.212039323437398
"20131121 1:00",0.104189897304789
"20131121 2:00",0.19752702311458
"20131121 3:00",0.351711642231736
"20131121 4:00",0.39978927174449
"20131121 5:00",0.451690248017974
"20131121 6:00",0.460175582133879
"20131121 7:00",0.497052207816052
"20131121 8:00",0.607944321528381
"20131121 9:00",0.635419109247427
"20131121 10:00",0.469820610334205
"20131121 11:00",0.417183597717011
"20131121 12:00",0.354254567031581
"20131121 13:00",0.303617647118964
"20131121 14:00",0.190514137939459
"20131121 15:00",0.197303755087337
"20131121 16:00",0.133496698895474
"20131121 17:00",0.090467947295156
"20131121 18:00",0.0592037517183768
"20131121 19:00",0.0414844602322672
"20131121 20:00",0.0964005380633974
"20131121 21:00",0.182563461535483
"20131121 22:00",0.354525844087036
"20131121 23:00",0.353818516484353
"20131122 0:00",0.344688675442962
"20131122 1:00",0.372538083921495
"20131122 2:00",0.390268429873898
"20131122 3:00",0.37814466345999
"20131122 4:00",0.437804375561386
"20131122 5:00",0.493820808639005
"20131122 6:00",0.587832208438475
"20131122 7:00",0.630812690378809
"20131122 8:00",0.655650399681348
"20131122 9:00",0.610756592691275
"20131122 10:00",0.582339110405631
"20131122 11:00",0.472111112840263
"20131122 12:00",0.360751366795951
"20131122 13:00",0.308441980447432
"20131122 14:00",0.233397751974436
"20131122 15:00",0.190635676932326
"20131122 16:00",0.186172924417079
"20131122 17:00",0.17375799496797
"20131122 18:00",0.176245754685278
"20131122 19:00",0.175099302009091
"20131122 20:00",0.173431040460256
"20131122 21:00",0.260421785665148
"20131122 22:00",0.454214401325076
"20131122 23:00",0.497280555066636
"20131123 0:00",0.435276160228715
"20131123 1:00",0.45035671888614
"20131123 2:00",0.359210469131358
"20131123 3:00",0.354631460150153
"20131123 4:00",0.36431215169776
"20131123 5:00",0.415785116178472
"20131123 6:00",0.415271123592228
"20131123 7:00",0.455965388643736
"20131123 8:00",0.584161186052968
"20131123 9:00",0.583895292480701
"20131123 10:00",0.389814721246943
"20131123 11:00",0.353602014066046
"20131123 12:00",0.246594233501134
"20131123 13:00",0.235821424528238
"20131123 14:00",0.296317850225781
"20131123 15:00",0.292238241563031
"20131123 16:00",0.327964791462753
"20131123 17:00",0.294680069169165
"20131123 18:00",0.231458717079369
"20131123 19:00",0.199677929882937
"20131123 20:00",0.25326835112859
"20131123 21:00",0.357094002885524
"20131123 22:00",0.357148248140424
"20131123 23:00",0.309189027631067
"20131124 0:00",0.192757378349494
"20131124 1:00",0.0385640442630412
"20131124 2:00",0.0337070870705528
"20131124 3:00",0.0340555570293888
"20131124 4:00",0.0657656770138276
"20131124 5:00",0.114013680765579
"20131124 6:00",0.142966174881458
"20131124 7:00",0.187161341273652
"20131124 8:00",0.200899506474107
"20131124 9:00",0.195861463133862
"20131124 10:00",0.222307898867559
"20131124 11:00",0.353259905814541
"20131124 12:00",0.38951553772659
"20131124 13:00",0.456919781045992
"20131124 14:00",0.458322631578976
"20131124 15:00",0.438561407482979
"20131124 16:00",0.374817481177896
"20131124 17:00",0.353931036935848
"20131124 18:00",0.34984992345978
"20131124 19:00",0.35018993735748
"20131124 20:00",0.353679892896584
"20131124 21:00",0.422930001670923
"20131124 22:00",0.459160419562711
"20131124 23:00",0.460667967913056
"20131125 0:00",0.354358466563159
"20131125 1:00",0.119912415711413
"20131125 2:00",0.033589671950508
"20131125 3:00",0.0336506726508937
"20131125 4:00",0.0278985308765837
"20131125 5:00",0.0217633168563526
"20131125 6:00",0.020193985694095
"20131125 7:00",0.0206118952388486
"20131125 8:00",0.033677334119547
"20131125 9:00",0.0337111646365571
"20131125 10:00",0.187406837967453
"20131125 11:00",0.352357912399102
"20131125 12:00",0.275153946856018
"20131125 13:00",0.331389484789933
"20131125 14:00",0.359757655205029
"20131125 15:00",0.419104174129423
"20131125 16:00",0.433611075582364
"20131125 17:00",0.444129488365913
"20131125 18:00",0.431812352650727
"20131125 19:00",0.416917993113823
"20131125 20:00",0.360407568207169
"20131125 21:00",0.456685549478175
"20131125 22:00",0.473624277836229
"20131125 23:00",0.46167389091867
"20131126 0:00",0.351150585289739
"20131126 1:00",0.0430206383300152
"20131126 2:00",0.0336893592985102
"20131126 3:00",0.0336454308736905
"20131126 4:00",0.0335952700276155
"20131126 5:00",0.0335414875940649
"20131126 6:00",0.0518070478274426
"20131126 7:00",0.109636373167186
"20131126 8:00",0.143247883914487
"20131126 9:00",0.0747393189833153
"20131126 10:00",0.161976788478287
"20131126 11:00",0.373772754878068
"20131126 12:00",0.562518612639728
"20131126 13:00",0.438404689114912
"20131126 14:00",0.452948811876654
"20131126 15:00",0.46650441410112
"20131126 16:00",0.543871712374215
"20131126 17:00",0.585607381520797
"20131126 18:00",0.585364434700813
"20131126 19:00",0.582721926162341
"20131126 20:00",0.584536754306251
"20131126 21:00",0.681988994754699
"20131126 22:00",0.663878849780193
"20131126 23:00",0.744629718173929
"20131127 0:00",0.819209482657383
"20131127 1:00",0.724870822065375
"20131127 2:00",0.682207995821513
"20131127 3:00",0.675748402583913
"20131127 4:00",0.670952382867561
"20131127 5:00",0.643632503566679
"20131127 6:00",0.584030995915509
"20131127 7:00",0.506072478466547
"20131127 8:00",0.411858672644563
"20131127 9:00",0.039112937942168
"20131127 10:00",0.149692492682005
"20131127 11:00",0.578808275717597
"20131127 12:00",0.483092115426067
"20131127 13:00",0.426053907224918
"20131127 14:00",0.343204620818172
"20131127 15:00",0.0337351583846577
"20131127 16:00",0.0337362775524275
"20131127 17:00",0.0337756698777751
"20131127 18:00",0.0337477616539417
"20131127 19:00",0.033770542663516
"20131127 20:00",0.033318341896993
"20131127 21:00",0.033596060787134
"20131127 22:00",0.466503118951303
"20131127 23:00",0.766440594690644
"20131128 0:00",0.782159270908529
"20131128 1:00",0.454925863425064
"20131128 2:00",0.699722807565652
"20131128 3:00",0.471233284416862
"20131128 4:00",0.48915722776313
"20131128 5:00",0.631426918025878
"20131128 6:00",0.486250921748867
"20131128 7:00",0.207159523565133
"20131128 8:00",0.353186880393419
"20131128 9:00",0.351539453561856
"20131128 10:00",0.455486543972939
"20131128 11:00",0.438734243951393
"20131128 12:00",0.431036351734432
"20131128 13:00",0.582087317834575
"20131128 14:00",0.581667143252773
"20131128 15:00",0.544388237171076
"20131128 16:00",0.579733731939533
"20131128 17:00",0.543201961893334
"20131128 18:00",0.588596898180296
"20131128 19:00",0.598383155188502
"20131128 20:00",0.610061918823169
"20131128 21:00",0.691325626969002
"20131128 22:00",0.749750906326963
"20131128 23:00",0.712073900067531
"20131129 0:00",0.682653073568592
"20131129 1:00",0.609146684807544
"20131129 2:00",0.540878863467359
"20131129 3:00",0.489540431745771
"20131129 4:00",0.499266719195622
"20131129 5:00",0.497282745113313
"20131129 6:00",0.521485390480388
"20131129 7:00",0.570936893756354
"20131129 8:00",0.588718715539048
"20131129 9:00",0.552529609745405
"20131129 10:00",0.372503487359156
"20131129 11:00",0.44161580778247
"20131129 12:00",0.50762899086987
"20131129 13:00",0.587825748828792
"20131129 14:00",0.660485022914906
"20131129 15:00",0.683135774893518
"20131129 16:00",0.684314771798218
"20131129 17:00",0.685317588415393
"20131129 18:00",0.715797606713296
"20131129 19:00",0.78462165400154
"20131129 20:00",0.796967717573508
"20131129 21:00",0.865808837615883
"20131129 22:00",0.906199330682497
"20131129 23:00",0.914345422952381
"20131130 0:00",0.907540032135413
"20131130 1:00",0.856793361153386
"20131130 2:00",0.79306486740943
"20131130 3:00",0.682508554839209
"20131130 4:00",0.635166141893764
"20131130 5:00",0.602629253538712
"20131130 6:00",0.587201724647071
"20131130 7:00",0.584246267679153
"20131130 8:00",0.636023360104487
"20131130 9:00",0.457783505871859
"20131130 10:00",0.456500060813822
"20131130 11:00",0.571731545166899
"20131130 12:00",0.641856357419665
"20131130 13:00",0.683075801838077
"20131130 14:00",0.789786940026822
"20131130 15:00",0.879838261025201
"20131130 16:00",0.782560713212355
"20131130 17:00",0.67934589024335
"20131130 18:00",0.753633481326283
"20131130 19:00",0.783537265909086
"20131130 20:00",0.885750052211297
"20131130 21:00",0.913791771376678
"20131130 22:00",0.898874611140477
"20131130 23:00",0.848139391834783
"20131201 0:00",0.680945618729259
